station_name,month,latitude,longitude,altitude,mean_daily_maximum_temperature_in_c,mean_daily_minimum_temperature_in_c,max_high_temp_value,max_high_temp_date,max_low_temp_value,max_low_temp_date,min_high_temp_value,min_high_temp_date,min_low_temp_value,min_low_temp_date,mean_monthly_total_rainfall_in_mm,mean_monthly_rainy_days,max_rainfall_value,max_rainfall_date,mean_of_highest_maximum_temperature_in_the_month_in_c,mean_of_lowest_minimum_temperature_in_the_month_in_c,mean_dry_bulb_temperature_in_c_03UTC,mean_dry_bulb_temperature_in_c_12UTC,mean_wet_bulb_temperature_in_c_03UTC,mean_wet_bulb_temperature_in_c_12UTC,mean_station_level_pressure_in_hpa_03UTC,mean_station_level_pressure_in_hpa_12UTC,mean_vapour_pressure_in_hpa_03UTC,mean_vapour_pressure_in_hpa_12UTC,mean_relative_humidity_in_percent_03UTC,mean_relative_humidity_in_percent_12UTC,mean_total_clouds_in_okta_03UTC,mean_total_clouds_in_okta_12UTC,mean_low_clouds_in_okta_03UTC,mean_low_clouds_in_okta_12UTC,mean_wind_speed_in_kmph,district,state,controlling_rmc,controlling_mc,station_number
TIRUPATI,5,13.66666667,79.58333333,102.8,40.5,28.1,45.5,27-05-2019,27.5,09-05-1995,33.5,27-05-1998,20.4,27-05-1991,50,2.6,150.8,07-05-1995,43.7,24,31.9,36.9,25.4,25.6,994.8,990.5,27.2,24,58,39,4.1,5,1.1,2.4,7.6,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,6,13.66666667,79.58333333,102.8,38.1,27.4,45.2,02-06-2003,26.2,14-06-1996,32.7,06-06-2003,21.5,24-06-2007,84.2,5.2,195.6,14-06-1996,41.6,23.7,30.8,34.9,24.9,25.7,993.4,989.7,26.8,25.6,61,46,5.2,6,1.5,2.9,7.2,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,7,13.66666667,79.58333333,102.8,36.1,26.3,40.8,30-07-2015,26.2,05-07-2000,30.2,02-07-2017,20.6,29-07-2016,110.5,7.1,113.1,06-07-2014,39.2,23.1,29.2,33.7,24.4,25.4,993.8,990.2,26.6,25.6,66,50,5.9,6.2,1.9,2.8,6.3,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,8,13.66666667,79.58333333,102.8,35.1,25.9,40.1,04-08-1985,26.4,23-08-2000,29.6,10-08-2004,21.4,29-08-2013,130.5,7.2,95,19-08-1998,38.2,23,28.6,32.9,24.3,25.3,994.9,991.1,26.9,26.1,69,53,5.8,6.2,2,2.7,5.8,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,9,13.66666667,79.58333333,102.8,34.9,25.3,39.6,02-09-1997,25.7,30-09-1984,29.7,16-09-1987,21,12-09-2013,111.9,6.7,140,30-09-1984,37.6,22.7,28.2,31.9,24.4,25.2,996.2,992.2,27.5,26.7,72,57,5.3,5.9,1.9,2.8,5.1,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,10,13.66666667,79.58333333,102.8,33.1,23.9,39,12-10-2016,24,30-10-2007,29.4,11-10-2015,16.5,25-10-2000,207.8,9.5,181.4,29-10-2007,36.6,21,26.9,29.8,24,24.6,998.5,994.9,27.5,26.9,77,65,5.2,5.7,2.1,2.7,5.1,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,11,13.66666667,79.58333333,102.8,30.4,22,37.1,06-11-2016,22.8,18-11-2015,26.7,05-11-2007,15,25-11-2007,260.3,9.4,219,16-11-2015,33.5,18.1,24.8,27.5,22.6,23.5,1001,997.8,25.8,25.8,82,71,5.3,5.4,2.5,2.7,6.6,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATI,12,13.66666667,79.58333333,102.8,29.2,20,34.3,17-12-2003,20.8,10-12-2022,25,10-12-2009,13.5,13-12-1994,112.3,4.4,188.5,02-12-1989,31.5,16.3,22.8,26.7,20.7,22,1003,999.7,22.9,22.9,82,65,4.6,4.6,2.1,2.2,6.9,CHITTOOR,ANDHRA PRADESH,CHENNAI,AMARAVATI,43275
TIRUPATTUR,1,12.48333333,78.56666667,390,30.3,17.3,37.3,11-01-1982,20.2,06-01-2001,23.4,01-01-1988,10.3,01-01-1975,0.3,0,12,16-01-1986,33.2,13.6,21.9,27.8,20,22.2,971.3,966.9,21.9,22.4,83,60,nan,nan,nan,nan,1.6,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,2,12.48333333,78.56666667,390,33.3,18.6,39.4,23-02-1983,24.2,15-02-1984,24.2,25-02-1970,10.5,08-02-1974,2.7,0.2,32.7,14-02-1984,36.7,14.7,23.8,30.6,20.9,23.1,970.6,965.6,22.7,22.5,76,51,nan,nan,nan,nan,1.9,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,3,12.48333333,78.56666667,390,36.6,20.9,41.2,31-03-1992,25.8,07-03-1984,27.8,20-03-1996,12.8,29-03-1966,7.3,0.7,44.2,14-03-1984,39.4,17,26.9,33.5,22.8,24.1,968.8,963.9,24.6,22.3,69,43,nan,nan,nan,nan,2.2,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,4,12.48333333,78.56666667,390,37.3,24.1,45.8,03-04-1982,24.4,14-04-2001,32,30-04-1993,16.6,04-04-2003,40.9,3,82,24-04-2007,40.3,20.1,29.6,33.7,25.4,26,967,962,29.2,27.2,70,53,nan,nan,nan,nan,2.1,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,5,12.48333333,78.56666667,390,37.5,25.1,46.3,07-05-1976,24.6,07-05-2001,31,29-05-1996,18.3,13-05-1972,85.9,5.6,103,30-05-1969,40.7,21.7,30.4,33.6,25.7,26.3,965,960.5,29.3,28,68,55,nan,nan,nan,nan,2,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,6,12.48333333,78.56666667,390,35.3,24.6,43,02-06-1998,25.2,15-06-1996,30.6,28-06-1999,19.1,22-06-1967,65.8,3.9,112,02-06-1969,39.2,22,29,32.3,24.9,25.7,963.6,959.8,28.2,27.5,70,57,nan,nan,nan,nan,1.9,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,7,12.48333333,78.56666667,390,34.1,24.1,39.6,08-07-2005,24.2,17-07-1989,30.2,01-07-1994,18.4,26-07-1985,72.7,4.2,111,21-07-1984,37.5,21.4,28.2,31.4,24.5,25.4,963.7,960.3,27.6,27.7,72,61,nan,nan,nan,nan,2.2,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,8,12.48333333,78.56666667,390,33.1,23.4,39.3,31-08-1972,24,25-08-2010,29.5,15-08-1999,17,06-08-1993,136.5,6,200.5,13-08-1997,36.6,20.9,27.2,30.6,24,25.3,965.2,961.4,27.4,28.1,76,64,nan,nan,nan,nan,2,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,9,12.48333333,78.56666667,390,32.8,23,40,03-09-1972,23.6,30-09-1984,28,11-09-1999,14.6,28-09-1999,146.5,7.8,140.8,26-09-1978,36,20.7,26.9,30,23.9,25,965.8,961.5,27.3,27.6,77,66,nan,nan,nan,nan,1.7,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,10,12.48333333,78.56666667,390,30.9,22,37.8,22-10-1984,20.3,18-10-1976,27.6,11-10-1992,15.5,31-10-1974,157.1,9.7,156.3,15-10-1966,34,19.8,25.9,27.8,23.9,24.5,967.1,963.1,28,28.2,83,76,nan,nan,nan,nan,1.5,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,11,12.48333333,78.56666667,390,29.3,20.4,36.3,02-11-1980,22.4,01-11-2012,28.2,26-11-2012,12,19-11-2012,96.6,5.7,167.3,04-11-1966,32.4,16.2,24.4,26.8,22.4,23.4,968.8,965.2,25.7,26.3,83,74,nan,nan,nan,nan,1.7,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUPATTUR,12,12.48333333,78.56666667,390,28.6,18,36.8,13-12-1982,21.4,11-12-1996,27.4,10-12-2010,10.2,15-12-1974,34.8,2.2,103.8,08-12-1972,31.3,14.1,22.4,26.1,20.6,22.2,970.7,967.2,22.8,23.7,84,70,nan,nan,nan,nan,1.5,VELLORE,TAMIL NADU,CHENNAI,-----,43302
TIRUTTANI,1,13.15,79.53333333,87.85,30.2,17.8,35,31-01-2009,23.6,11-01-1997,25,05-01-2020,10,19-01-1990,8.3,0.7,66.5,14-01-1986,32.6,14.5,23.6,27,21.3,21.8,1005.6,1002.1,23.5,22.1,80,62,nan,nan,nan,nan,2.3,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,2,13.15,79.53333333,87.85,32.4,19.6,38.5,23-02-1983,24,15-02-1984,28,11-02-1983,11.4,07-02-1989,12.4,0.4,79.5,27-02-2000,35.1,15.3,25,29.7,22.5,22.9,1004.1,1000.4,25.4,22.6,79,54,nan,nan,nan,nan,2.6,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,3,13.15,79.53333333,87.85,34.9,21.2,43,21-03-2003,28,28-03-2003,27,05-03-2009,14,04-03-1994,12.9,0.2,96,18-03-2003,38.7,16.8,27.1,32.5,23.9,24,1002.6,998.2,27.1,23.1,75,47,nan,nan,nan,nan,2.8,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,4,13.15,79.53333333,87.85,37.4,24.7,45.2,30-04-1989,26,14-04-2001,31,06-04-2009,16,04-04-1993,24.4,1.4,90.4,26-04-2009,41.2,21,30.1,34,25.8,25.7,1000.5,995.9,29.7,26.3,69,50,nan,nan,nan,nan,3.4,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,5,13.15,79.53333333,87.85,39.9,26.5,48.6,29-05-2003,27,09-05-1990,34.2,29-05-1975,18.8,14-05-1983,62.8,2.9,202,07-05-1995,43.9,22.5,32.4,35.4,26,26.2,997.5,993.5,28.6,26.6,60,47,nan,nan,nan,nan,4.2,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,6,13.15,79.53333333,87.85,37.2,26.3,46,02-06-2003,27,05-06-1991,33,09-06-1988,20,24-06-1991,92.6,5.3,160,14-06-1996,41.8,23,31.1,33.6,25.5,26,995.8,992.5,28,27.5,62,54,nan,nan,nan,nan,4.9,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,7,13.15,79.53333333,87.85,35.4,25.2,44,04-07-1986,27.2,16-07-1989,30,20-07-1988,18,14-07-2009,117.7,7,88.8,11-07-1996,38.7,21.9,29.7,32.2,24.9,25.5,996.5,993.4,27.5,27.3,66,58,nan,nan,nan,nan,4.5,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,8,13.15,79.53333333,87.85,34.2,24.5,41,01-08-1989,26,19-08-1988,29.8,27-08-1997,19.6,27-08-1981,136.4,7.9,110.5,12-08-1999,37.5,21.7,28.8,31.6,24.7,25.7,997.6,994.4,27.8,28.3,70,61,nan,nan,nan,nan,3.5,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,9,13.15,79.53333333,87.85,33.7,24.1,39.6,13-09-1982,26,19-09-2000,28,07-09-2001,19.8,16-09-1993,181.9,8.2,220.2,01-09-2009,36.9,21.8,28.6,30.8,25,25.7,998.9,995.1,28.8,29,73,66,nan,nan,nan,nan,2.5,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,10,13.15,79.53333333,87.85,31.8,23.1,40,12-10-1982,24,31-10-1994,29.8,06-10-2002,13.6,30-10-1976,165.3,9.1,123.3,24-10-1977,35,20.2,27.6,28.8,24.9,25.1,1000.6,997.2,29.4,29.1,79,74,nan,nan,nan,nan,1.7,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,11,13.15,79.53333333,87.85,29.9,21.7,38.6,08-11-2003,23,26-11-2020,29.6,28-11-2009,13,30-11-1988,193.7,8,340.6,07-11-2009,33.1,18.1,26,26.6,23.8,23.7,1003.3,1000.3,27.7,27.1,82,77,nan,nan,nan,nan,1.9,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TIRUTTANI,12,13.15,79.53333333,87.85,29,19.4,34.8,05-12-2002,23,24-12-1983,29,25-12-2003,12,12-12-1994,100.7,3.6,190.6,17-12-2009,31.5,15.9,24.1,25.7,21.9,22.2,1005.5,1002.5,24.6,24,81,73,nan,nan,nan,nan,2.3,TIRUVALLUR,TAMIL NADU,CHENNAI,-----,43277
TITLAGARH,1,20.28333333,83.15,211,29.6,13.3,36.1,14-01-2000,18.1,12-01-1995,29.6,02-01-1999,4,10-01-2002,10.2,0.6,58.1,14-01-1968,33.3,9.3,21.1,26.3,16.6,20.1,992.4,988.6,15.6,18.9,62,56,1.6,1.5,0.2,0.2,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,2,20.28333333,83.15,211,33,16.5,40.6,26-02-2001,21.1,07-02-1998,26,25-02-2000,7,19-02-2014,8.8,1,43.2,03-02-1964,37.1,12.4,24,29.7,18.5,22.6,990.7,986.5,17.2,22.3,58,53,1.4,1.5,0.1,0.2,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,3,20.28333333,83.15,211,37.6,20.4,46,17-03-1980,27.6,11-03-2009,30.4,16-03-2010,10,06-03-2002,15.5,1.4,59.8,31-03-1965,41.2,16.3,28.7,34.3,21.6,24.3,987.8,983.2,20.4,22.7,51,42,1.2,1.4,0,0.1,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,4,20.28333333,83.15,211,40.9,23.8,49.6,26-04-1976,28.5,05-04-2008,31.5,29-04-2000,14,04-04-2002,22.4,1.9,31,24-04-2015,44.5,19.5,32.5,37.5,24.3,26,985.1,980.1,24.1,24.6,49,39,1.3,2.3,0.1,0.4,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,5,20.28333333,83.15,211,42.4,26.4,49.8,27-05-1998,26,13-05-1990,34.5,08-05-1997,15,29-05-2002,36,2.9,82.5,12-05-1995,46.4,21.4,33.7,38.4,25.7,27.1,981.1,976.4,26.8,27.1,52,41,1.5,2.2,0.1,0.4,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,6,20.28333333,83.15,211,37.4,24.9,50.1,05-06-2003,22.6,29-06-1975,33.5,06-06-1998,15,26-06-2002,198.4,9,350.5,13-06-2001,44.8,20.7,31,33.9,25.4,26.7,978.4,974.8,27.9,29.5,64,58,3.9,4.1,1,1.5,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,7,20.28333333,83.15,211,32.2,22.7,42.6,26-07-1997,24.1,09-07-1994,29.8,10-07-1980,12.2,04-07-2006,392.1,15.7,255.3,15-07-1958,37.3,20.4,28,29.3,25.1,25.9,978.4,975.7,29.7,30.7,79,76,5.3,5.1,2.6,2.9,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,8,20.28333333,83.15,211,31.3,22.8,39.6,14-08-1984,23.6,21-08-1992,29.5,01-08-1999,11,30-08-2006,384.5,15.5,266.6,02-08-1967,35,20.7,27.6,28.4,25,25.7,979.6,976.6,29.7,31.1,81,80,5.2,5,2.8,3,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,9,20.28333333,83.15,211,32.8,23,39.6,30-09-1984,25,17-09-2008,30.3,12-09-2009,11.8,01-09-2006,229.1,10.6,250.8,18-09-2008,35.3,21,28.5,29.3,25.3,26,982.3,979.2,29.8,31.2,76,77,4.3,4.4,1.4,1.7,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,10,20.28333333,83.15,211,33.4,21.6,39.6,08-10-1984,24,21-10-1998,29.8,09-10-1977,10.5,30-10-2009,65.5,3.6,93,06-10-2004,35.6,17.7,27.8,29.3,24,25.1,987,983.7,26.8,28.8,71,71,2.8,2.9,0.6,0.8,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,11,20.28333333,83.15,211,31.3,17.6,41.1,30-11-1979,21.6,03-11-1994,28.5,07-11-1996,7.5,30-11-2004,8.1,0.8,77,06-11-1990,34.1,13.3,24.8,27.2,20.5,22.4,990.7,987.1,20.9,23.5,66,64,2,1.9,0.3,0.3,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TITLAGARH,12,20.28333333,83.15,211,29,12.8,37.6,08-12-1984,17.5,07-12-2010,24.8,13-12-1976,4.5,25-12-2001,2.9,0.3,34.5,14-12-1997,31.8,9.7,21,25,16.7,19.8,992.9,989,15.7,18.9,62,59,1.3,1.2,0.2,0.2,nan,BOLANGIR,ODISHA,KOLKATA,BHUBANESHWAR,42961
TONDI,1,9.733333333,79.03333333,5.18,30.3,21.7,34.6,25-01-2024,23.9,12-01-1986,26.8,21-01-2016,16.6,25-01-1996,28.2,1.6,105.7,07-01-1990,31.9,19.5,24.4,27.6,22.3,24.4,1014,1010.6,25.4,28,83,75,3.4,3.5,1.3,1.1,6.4,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,2,9.733333333,79.03333333,5.18,31,22.7,35.9,03-02-2024,24.2,14-02-1991,32.3,24-02-2021,16.6,03-02-1996,27.8,1.2,123.8,02-02-2002,32.8,20.1,25.6,28.5,23.2,25.1,1013.4,1009.9,26.7,29,81,74,3.3,2.9,1.5,0.8,8.3,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,3,9.733333333,79.03333333,5.18,32.5,24.9,36.9,22-03-2016,25.6,01-03-1974,29.5,11-03-2021,17.6,10-03-1996,15.4,1.2,81.8,12-03-1989,34.4,21.8,28.2,30.1,25.2,26.3,1011.9,1008.1,29.9,31.2,78,73,3.4,2.7,1.8,0.8,9.5,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,4,9.733333333,79.03333333,5.18,33.9,27,38,18-04-2020,25.8,15-04-1984,31.7,30-04-1977,17.6,10-04-1995,51.7,2.9,122,23-04-1968,35.6,23.6,30.4,31.4,27,27.8,1010,1006.1,32.9,34.4,76,75,4.3,3.9,2.1,1.3,10.4,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,5,9.733333333,79.03333333,5.18,34.1,27.3,40.1,16-05-1966,25.9,04-05-2004,31.7,01-05-1977,18,07-05-1995,59.9,2.6,138.8,01-05-2010,36.9,23.4,30.7,31.4,27.1,28.2,1007.6,1004.3,32.9,35.8,74,78,4.2,4.4,1.5,1.5,11.1,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,6,9.733333333,79.03333333,5.18,34.5,26.6,40,28-06-1983,27.3,05-06-2001,30.2,03-06-2006,17.5,18-06-1995,24.1,1.7,87.8,07-06-2024,38.4,24.2,30.4,31.2,26,27.6,1006.7,1003.6,30,34,69,75,4.4,5.2,1.3,2,9.7,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,7,9.733333333,79.03333333,5.18,34.3,26.4,40.4,13-07-2018,28.7,29-07-1981,30.7,15-07-2000,19.2,15-07-1995,26,1.8,89.6,26-07-1964,38.3,23.8,30,31,25.4,27.1,1007,1004,28.8,32.9,68,74,4.7,5.7,1.4,2.1,8.4,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,8,9.733333333,79.03333333,5.18,33.6,25.9,40,03-08-2016,25.1,29-08-1981,30,06-08-2005,19.6,01-08-1995,44,2.5,84.7,21-08-2010,37.5,23.3,29.5,30.4,25.5,27.1,1007.9,1004.6,29.4,33.3,71,76,4.7,5.4,1.4,2,8.9,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,9,9.733333333,79.03333333,5.18,33.2,25.7,39.3,10-09-2024,27.2,13-09-2008,29.6,25-09-2013,19.7,06-09-1995,55.1,3.5,78.5,23-09-1985,36.3,23.2,29.4,30.1,25.7,27.1,1008.9,1005.4,29.9,33.4,73,78,4.5,5.4,1.6,2,9.7,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,10,9.733333333,79.03333333,5.18,32.3,24.8,38.4,04-10-2009,25.3,27-10-1981,28.4,07-10-2008,17.5,02-10-1995,229.1,9.4,258.5,20-10-2012,35.1,22.3,28,29.5,25.3,26.5,1010.3,1006.9,30.1,32.3,79,78,5.3,5.7,2.1,2.2,6.5,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,11,9.733333333,79.03333333,5.18,30.6,23.7,36.9,17-11-2018,22.5,27-11-1981,28.9,17-11-2000,18.6,29-11-1995,226.5,10.5,194.1,10-11-1994,33.4,21.4,26.3,28.1,24.4,25.4,1011.6,1008.4,29.1,30.4,84,80,5.3,5.7,2.2,2.3,4.8,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TONDI,12,9.733333333,79.03333333,5.18,29.8,22.4,36.2,05-12-2009,22.8,28-12-1973,29.9,03-12-2011,15.7,02-12-1988,129.2,5.7,148,08-12-1967,32.1,20.2,24.9,27.4,22.9,24.5,1013.2,1010,26.4,28.6,84,78,4.6,4.9,1.8,1.9,5,RAMANATHAPURAM,TAMIL NADU,CHENNAI,-----,43361
TUNI,1,17.35,82.55,17.98,30.1,19.3,35.3,24-01-2006,22.7,09-01-1997,23.8,02-01-2015,12.6,15-01-2012,5.7,0.5,31.8,02-01-2003,32.5,16.4,22.1,26.2,19.6,21.5,1014.2,1011.1,21,22.1,78,64,1.7,2,0.7,0.8,3.1,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,2,17.35,82.55,17.98,32.2,20.8,38.8,29-02-2012,24.6,05-02-2020,26.1,27-02-2001,14.1,03-02-2001,11.4,0.6,82.7,10-02-2008,35.8,18.2,24.3,28.2,21.1,22.9,1012.8,1009.6,22.6,23.8,74,62,1.7,1.9,0.8,0.8,3,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,3,17.35,82.55,17.98,34.9,23.6,41.6,30-03-2014,29,20-03-2023,28.3,23-03-2022,17.2,05-03-2008,11.7,0.8,45,24-03-2008,38.7,20.4,27.6,30.4,23.6,25.2,1010.5,1007,26.1,28,70,64,2.1,2.2,1.1,0.9,3.4,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,4,17.35,82.55,17.98,36.3,25.9,43,12-04-2016,27,14-04-2008,29.7,30-04-2000,19.5,06-04-2012,41.3,2.3,95.6,23-04-2011,39.7,22.3,30.1,31.4,25.8,26.7,1008.1,1004.4,29.8,31.2,69,67,3.1,3.5,1.8,1.6,4.1,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,5,17.35,82.55,17.98,37.8,27.5,47.5,30-05-1998,28.2,12-05-2022,31.9,20-05-2004,20.4,25-05-2008,56.8,3.4,65.9,20-05-2010,43.2,23.1,31.8,33,27.2,27.6,1003.9,1000.3,32.3,32.7,69,65,4.1,4.2,2,1.9,3.9,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,6,17.35,82.55,17.98,35.8,27,47.5,03-06-2012,25.6,13-06-2004,32.6,04-06-2009,21.9,02-06-2008,158.3,8.1,196.3,17-06-1996,41.7,23.7,30.3,32.5,26.5,27,1001.1,998.1,31.6,31.4,73,65,5.5,5.8,2.3,2.4,4.2,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,7,17.35,82.55,17.98,33.6,26.1,41.4,12-07-2002,25.6,25-07-1995,30.5,14-07-2002,22.1,21-07-2006,174.3,11.2,100.1,05-07-2003,38.4,23.7,29,31.1,26,26.5,1001.1,998.3,31.3,30.9,78,69,6,6.2,2.5,2.6,4.6,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,8,17.35,82.55,17.98,33.4,26,39.5,10-08-2009,25.7,16-08-2020,29.9,17-08-2005,21.4,04-08-2006,169.3,10.7,150.7,04-08-2006,37.1,23.8,28.7,30.5,25.9,26.3,1002.1,999.2,31.2,31,79,71,5.8,6.2,2.5,2.8,4.7,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,9,17.35,82.55,17.98,33.5,25.7,39,25-09-2002,25,21-09-2005,28.3,17-09-2024,19.4,12-09-1995,227.5,11,173.2,20-09-2005,36.9,23.7,28.6,29.9,26,26.3,1004.6,1001.5,31.5,31.4,80,75,5.3,5.9,2.3,2.7,3.3,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,10,17.35,82.55,17.98,32.9,24.5,38.9,04-10-2024,24,30-10-2006,28.1,10-10-2023,19.8,29-10-2008,199.3,8.4,165.1,24-10-2003,35.7,22,27.6,29.1,24.8,25.4,1008.3,1005.4,29.2,29.5,78,73,4.2,5.2,1.8,2.3,2.7,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,11,17.35,82.55,17.98,31.8,22,37,08-11-2011,22.6,27-11-2020,26.2,15-11-2017,16,25-11-2007,61.2,2.3,194.3,01-11-2010,34.1,18.7,25.4,27.9,22.1,23.3,1011.7,1008.7,24.1,24.9,74,66,2.9,3.8,1.1,1.4,3.4,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
TUNI,12,17.35,82.55,17.98,30.4,19.6,34.8,02-12-2022,23.4,18-12-2018,26.1,03-12-2023,14.6,31-12-2018,17.3,0.7,99.2,16-12-2003,32.5,16.8,22.5,26.3,19.5,21.4,1013.8,1010.8,20.5,21.6,74,62,2.1,2.6,0.7,0.9,3.6,EAST GODAVARI,ANDHRA PRADESH,CHENNAI,AMARAVATI,43147
UDAGAMANDALAM,1,11.4,76.73333333,2244,21.4,6.5,27.5,30-01-1995,13,08-01-2001,13,19-01-2025,-2.1,07-01-1976,4.9,0.7,114.8,02-01-1909,25.1,2.7,10.7,16,7.7,12.6,781.8,780.8,9.2,12.5,68,69,1.1,2.2,0.6,1.4,nan,NILGIRIS,TAMIL NADU,CHENNAI,-----,43317
UDAGAMANDALAM,2,11.4,76.73333333,2244,21.9,7.3,27.3,21-02-1996,14.6,26-02-2000,12.3,28-02-2000,0,12-02-1970,5.1,0.5,51.6,01-02-1917,25.5,3.6,11.3,17.2,8.5,13.5,781.8,780.8,9.7,13.1,70,67,0.6,2.5,0.4,1.8,nan,NILGIRIS,TAMIL NADU,CHENNAI,-----,43317
UDAGAMANDALAM,3,11.4,76.73333333,2244,23.3,9.5,27.5,23-03-1985,14.3,05-03-1984,19,22-03-2005,1.1,25-03-1948,22.4,1.3,96.2,29-03-1958,26.1,6,13.9,18.6,11,14,781.8,780.9,9.8,13.2,62,61,0.6,1.8,0.3,1.1,nan,NILGIRIS,TAMIL NADU,CHENNAI,-----,43317
UDAGAMANDALAM,4,11.4,76.73333333,2244,22.7,11.1,28.5,29-04-1986,14.5,14-04-2001,20,29-04-1987,4,08-04-1997,84,5.6,98,21-04-2019,25.9,8.2,15.7,18.5,12.3,14.9,781.4,780.4,12.3,14.7,69,70,1.2,4.1,0.5,2.3,nan,NILGIRIS,TAMIL NADU,CHENNAI,-----,43317
